caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2011-01-01 00:24:35,2011-01-01 00:24:35,Create Purchase Requisition
Case1,Create Purchase Requisition,2011-01-01 00:24:35,2011-01-01 01:16:35,Create Purchase Requisition
Case1,Analyze Purchase Requisition,2011-01-01 23:16:35,2011-01-01 23:23:35,Analyze Purchase Requisition
Case1,Create Request for Quotation,2011-01-01 23:31:35,2011-01-01 23:34:35,Create Request for Quotation
Case1,Analyze Request for Quotation,2011-01-02 23:30:35,2011-01-02 23:54:35,Analyze Request for Quotation
Case1,End,2011-01-02 23:54:35,2011-01-02 23:54:35,End
Case2,Start,2011-01-01 02:54:20,2011-01-01 02:54:20,Create Purchase Requisition
Case2,Create Purchase Requisition,2011-01-01 02:54:20,2011-01-01 03:21:20,Create Purchase Requisition
Case2,Create Request for Quotation,2011-01-01 06:21:20,2011-01-01 06:31:20,Create Request for Quotation
Case2,Analyze Request for Quotation,2011-01-01 16:59:21,2011-01-01 17:21:21,Analyze Request for Quotation
Case2,Send Request for Quotation to Supplier,2011-01-03 10:48:21,2011-01-03 11:15:21,Send Request for Quotation to Supplier
Case2,Create Quotation comparison Map,2011-01-03 12:12:21,2011-01-03 12:50:21,Create Quotation comparison Map
Case2,Analyze Quotation Comparison Map,2011-01-03 19:48:21,2011-01-03 20:20:21,Analyze Quotation Comparison Map
Case2,Choose best option,2011-01-03 20:20:21,2011-01-03 20:20:21,Choose best option
Case2,Settle Conditions With Supplier,2011-01-04 05:00:21,2011-01-04 13:51:21,Settle Conditions With Supplier
Case2,Create Purchase Order,2011-01-05 05:30:21,2011-01-05 05:41:21,Create Purchase Order
Case2,Confirm Purchase Order,2011-01-05 17:11:21,2011-01-05 17:32:21,Confirm Purchase Order
Case2,Deliver Goods Services,2011-01-06 04:55:21,2011-01-07 10:19:21,Deliver Goods Services
Case2,Release Purchase Order,2011-01-07 17:59:21,2011-01-07 18:00:21,Release Purchase Order
Case2,Approve Purchase Order for payment,2011-01-07 21:09:21,2011-01-07 21:10:21,Approve Purchase Order for payment
Case2,Send Invoice,2011-01-08 04:00:21,2011-01-08 04:00:21,Send Invoice
