caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2011-01-01 00:43:55,2011-01-01 00:43:55,Create Purchase Requisition
Case1,Create Purchase Requisition,2011-01-01 00:43:55,2011-01-01 01:13:55,Create Purchase Requisition
Case1,Create Request for Quotation,2011-01-01 06:45:55,2011-01-01 06:55:55,Create Request for Quotation
Case1,Analyze Request for Quotation,2011-01-03 14:19:55,2011-01-03 14:50:55,Analyze Request for Quotation
Case1,Send Request for Quotation to Supplier,2011-01-05 13:42:55,2011-01-05 14:12:55,Send Request for Quotation to Supplier
Case1,Create Quotation comparison Map,2011-01-05 20:02:55,2011-01-05 20:41:55,Create Quotation comparison Map
Case1,Analyze Quotation Comparison Map,2011-01-06 03:27:55,2011-01-06 03:53:55,Analyze Quotation Comparison Map
Case1,Choose best option,2011-01-06 03:53:55,2011-01-06 03:53:55,Choose best option
Case1,Settle Conditions With Supplier,2011-01-06 08:05:55,2011-01-06 17:29:55,Settle Conditions With Supplier
Case1,Create Purchase Order,2011-01-06 23:13:55,2011-01-06 23:22:55,Create Purchase Order
Case1,Confirm Purchase Order,2011-01-09 04:12:55,2011-01-09 04:36:55,Confirm Purchase Order
Case1,Deliver Goods Services,2011-01-10 00:12:55,2011-01-11 22:12:55,Deliver Goods Services
Case1,Release Purchase Order,2011-01-12 05:21:55,2011-01-12 05:22:55,Release Purchase Order
Case1,Approve Purchase Order for payment,2011-01-12 14:01:55,2011-01-12 14:02:55,Approve Purchase Order for payment
Case1,Send Invoice,2011-01-13 01:34:55,2011-01-13 01:34:55,Send Invoice
Case1,Release Supplier's Invoice,2011-01-13 15:49:55,2011-01-13 15:54:55,Release Supplier's Invoice
Case1,Authorize Supplier's Invoice payment,2011-01-13 15:54:55,2011-01-13 15:54:55,Authorize Supplier's Invoice payment
Case1,Pay Invoice,2011-01-13 16:30:55,2011-01-13 16:35:55,Pay Invoice
Case1,End,2011-01-13 16:35:55,2011-01-13 16:35:55,End
Case2,Start,2011-01-01 02:54:26,2011-01-01 02:54:26,Create Purchase Requisition
Case2,Create Purchase Requisition,2011-01-01 02:54:26,2011-01-01 03:13:26,Create Purchase Requisition
Case2,Analyze Purchase Requisition,2011-01-02 03:15:26,2011-01-02 03:20:26,Analyze Purchase Requisition
Case2,End,2011-01-02 03:20:26,2011-01-02 03:20:26,End
Case3,Start,2011-01-01 03:25:02,2011-01-01 03:25:02,Create Purchase Requisition
Case3,Create Purchase Requisition,2011-01-01 03:25:02,2011-01-01 03:58:02,Create Purchase Requisition
Case3,Create Request for Quotation,2011-01-01 06:22:02,2011-01-01 06:35:02,Create Request for Quotation
Case3,Analyze Request for Quotation,2011-01-01 17:18:02,2011-01-01 17:56:02,Analyze Request for Quotation
Case3,Amend Request for Quotation,2011-01-01 18:46:02,2011-01-01 18:56:02,Amend Request for Quotation
Case3,Analyze Request for Quotation,2011-01-01 20:36:02,2011-01-01 20:59:02,Analyze Request for Quotation
Case3,Amend Request for Quotation,2011-01-01 21:54:02,2011-01-01 22:08:02,Amend Request for Quotation
Case3,Analyze Request for Quotation,2011-01-28 11:24:02,2011-01-28 11:44:02,Analyze Request for Quotation
Case3,Amend Request for Quotation,2011-01-28 12:32:02,2011-01-28 12:45:02,Amend Request for Quotation
Case3,Analyze Request for Quotation,2011-02-01 03:42:02,2011-02-01 04:06:02,Analyze Request for Quotation
Case3,Amend Request for Quotation,2011-02-01 04:54:02,2011-02-01 05:06:02,Amend Request for Quotation
Case3,Analyze Request for Quotation,2011-03-04 13:30:02,2011-03-04 13:58:02,Analyze Request for Quotation
Case3,Send Request for Quotation to Supplier,2011-03-04 18:09:02,2011-03-04 18:31:02,Send Request for Quotation to Supplier
Case3,Create Quotation comparison Map,2011-03-04 18:57:02,2011-03-04 20:52:02,Create Quotation comparison Map
Case3,Analyze Quotation Comparison Map,2011-03-05 03:19:02,2011-03-05 03:41:02,Analyze Quotation Comparison Map
Case3,Choose best option,2011-03-05 03:41:02,2011-03-05 03:41:02,Choose best option
Case3,Settle Conditions With Supplier,2011-03-05 06:28:02,2011-03-05 14:24:02,Settle Conditions With Supplier
Case3,Create Purchase Order,2011-03-06 00:06:02,2011-03-06 00:15:02,Create Purchase Order
Case3,Confirm Purchase Order,2011-03-07 09:35:02,2011-03-07 09:43:02,Confirm Purchase Order
Case3,Deliver Goods Services,2011-03-07 16:56:02,2011-03-07 20:11:02,Deliver Goods Services
Case3,Release Purchase Order,2011-03-08 04:17:02,2011-03-08 04:18:02,Release Purchase Order
Case3,Approve Purchase Order for payment,2011-03-09 05:27:02,2011-03-09 05:28:02,Approve Purchase Order for payment
Case3,Send Invoice,2011-03-11 21:42:02,2011-03-11 21:42:02,Send Invoice
Case3,Release Supplier's Invoice,2011-03-12 12:00:02,2011-03-12 12:05:02,Release Supplier's Invoice
Case3,Authorize Supplier's Invoice payment,2011-03-12 12:05:02,2011-03-12 12:05:02,Authorize Supplier's Invoice payment
Case3,Pay Invoice,2011-03-12 12:28:02,2011-03-12 12:38:02,Pay Invoice
Case3,End,2011-03-12 12:38:02,2011-03-12 12:38:02,End
Case4,Start,2011-01-01 04:42:59,2011-01-01 04:42:59,Create Purchase Requisition
Case4,Create Purchase Requisition,2011-01-01 04:42:59,2011-01-01 04:49:59,Create Purchase Requisition
Case4,Analyze Purchase Requisition,2011-01-01 19:04:59,2011-01-01 19:10:59,Analyze Purchase Requisition
