caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2011-01-01 02:28:58,2011-01-01 02:28:58,Create Purchase Requisition
Case1,Create Purchase Requisition,2011-01-01 02:28:58,2011-01-01 03:14:58,Create Purchase Requisition
Case1,Create Request for Quotation,2011-01-01 09:32:58,2011-01-01 09:41:58,Create Request for Quotation
Case1,Analyze Request for Quotation,2011-01-01 15:49:58,2011-01-01 15:57:58,Analyze Request for Quotation
Case1,Send Request for Quotation to Supplier,2011-01-02 02:25:58,2011-01-02 02:37:58,Send Request for Quotation to Supplier
Case1,Create Quotation comparison Map,2011-01-02 08:07:58,2011-01-02 12:01:58,Create Quotation comparison Map
Case1,Analyze Quotation Comparison Map,2011-01-02 18:46:58,2011-01-02 18:57:58,Analyze Quotation Comparison Map
Case1,Choose best option,2011-01-02 18:57:58,2011-01-02 18:57:58,Choose best option
Case1,Settle Conditions With Supplier,2011-01-03 19:05:58,2011-01-04 00:25:58,Settle Conditions With Supplier
Case1,Create Purchase Order,2011-01-04 02:48:58,2011-01-04 02:55:58,Create Purchase Order
Case1,Confirm Purchase Order,2011-01-04 07:03:58,2011-01-04 07:26:58,Confirm Purchase Order
Case1,Deliver Goods Services,2011-01-10 04:18:58,2011-01-10 07:59:58,Deliver Goods Services
Case1,Release Purchase Order,2011-01-10 15:45:58,2011-01-10 15:46:58,Release Purchase Order
Case1,Approve Purchase Order for payment,2011-01-11 01:03:58,2011-01-11 01:04:58,Approve Purchase Order for payment
Case1,Send Invoice,2011-01-11 18:04:58,2011-01-11 18:04:58,Send Invoice
Case1,Release Supplier's Invoice,2011-01-12 08:31:58,2011-01-12 08:37:58,Release Supplier's Invoice
Case1,Authorize Supplier's Invoice payment,2011-01-12 08:37:58,2011-01-12 08:37:58,Authorize Supplier's Invoice payment
Case1,Pay Invoice,2011-01-12 09:20:58,2011-01-12 09:27:58,Pay Invoice
Case1,End,2011-01-12 09:27:58,2011-01-12 09:27:58,End
Case2,Start,2011-01-01 14:27:04,2011-01-01 14:27:04,Create Purchase Requisition
Case2,Create Purchase Requisition,2011-01-01 14:27:04,2011-01-01 14:51:04,Create Purchase Requisition
Case2,Analyze Purchase Requisition,2011-01-02 01:56:04,2011-01-02 02:05:04,Analyze Purchase Requisition
Case2,Create Request for Quotation,2011-01-02 02:12:04,2011-01-02 02:15:04,Create Request for Quotation
Case2,Analyze Request for Quotation,2011-01-03 10:41:04,2011-01-03 11:07:04,Analyze Request for Quotation
Case2,Send Request for Quotation to Supplier,2011-01-04 06:25:04,2011-01-04 06:38:04,Send Request for Quotation to Supplier
Case2,Create Quotation comparison Map,2011-01-05 02:54:04,2011-01-05 08:05:04,Create Quotation comparison Map
Case2,Analyze Quotation Comparison Map,2011-01-05 14:36:04,2011-01-05 14:47:04,Analyze Quotation Comparison Map
Case2,Choose best option,2011-01-05 14:47:04,2011-01-05 14:47:04,Choose best option
Case2,Settle Conditions With Supplier,2011-01-05 17:11:04,2011-01-06 04:53:04,Settle Conditions With Supplier
Case2,Create Purchase Order,2011-01-06 07:41:04,2011-01-06 07:51:04,Create Purchase Order
Case2,Confirm Purchase Order,2011-01-26 03:41:04,2011-01-26 04:09:04,Confirm Purchase Order
Case2,Deliver Goods Services,2011-01-26 22:01:04,2011-01-28 19:14:04,Deliver Goods Services
Case2,Release Purchase Order,2011-01-29 02:52:04,2011-01-29 02:53:04,Release Purchase Order
Case2,Approve Purchase Order for payment,2011-01-31 15:23:04,2011-01-31 15:24:04,Approve Purchase Order for payment
Case2,Send Invoice,2011-02-02 18:51:04,2011-02-02 18:51:04,Send Invoice
Case2,Release Supplier's Invoice,2011-02-03 09:21:04,2011-02-03 09:25:04,Release Supplier's Invoice
Case2,Settle Dispute With Supplier,2011-02-03 10:02:04,2011-02-03 10:16:04,Settle Dispute With Supplier
Case2,Authorize Supplier's Invoice payment,2011-02-03 10:16:04,2011-02-03 10:16:04,Authorize Supplier's Invoice payment
Case2,Pay Invoice,2011-02-03 11:05:04,2011-02-03 11:12:04,Pay Invoice
Case2,End,2011-02-03 11:12:04,2011-02-03 11:12:04,End
Case3,Start,2011-01-05 17:42:51,2011-01-05 17:42:51,Create Purchase Requisition
Case3,Create Purchase Requisition,2011-01-05 17:42:51,2011-01-05 17:56:51,Create Purchase Requisition
Case3,Create Request for Quotation,2011-01-05 20:03:51,2011-01-05 20:12:51,Create Request for Quotation
Case3,Analyze Request for Quotation,2011-01-06 10:15:51,2011-01-06 10:29:51,Analyze Request for Quotation
Case3,Send Request for Quotation to Supplier,2011-01-06 15:40:51,2011-01-06 15:57:51,Send Request for Quotation to Supplier
Case3,Create Quotation comparison Map,2011-01-06 18:22:51,2011-01-06 23:30:51,Create Quotation comparison Map
Case3,Analyze Quotation Comparison Map,2011-01-07 06:31:51,2011-01-07 06:42:51,Analyze Quotation Comparison Map
Case3,Choose best option,2011-01-07 06:42:51,2011-01-07 06:42:51,Choose best option
Case3,Settle Conditions With Supplier,2011-01-08 20:55:51,2011-01-09 04:30:51,Settle Conditions With Supplier
Case3,Create Purchase Order,2011-01-09 09:57:51,2011-01-09 10:07:51,Create Purchase Order
Case3,Confirm Purchase Order,2011-01-09 18:59:51,2011-01-09 19:10:51,Confirm Purchase Order
Case3,Deliver Goods Services,2011-01-10 10:20:51,2011-01-11 04:31:51,Deliver Goods Services
Case3,Release Purchase Order,2011-01-11 12:40:51,2011-01-11 12:41:51,Release Purchase Order
Case3,Approve Purchase Order for payment,2011-01-11 16:12:51,2011-01-11 16:13:51,Approve Purchase Order for payment
Case3,Send Invoice,2011-01-11 22:02:51,2011-01-11 22:02:51,Send Invoice
Case3,Release Supplier's Invoice,2011-01-12 12:22:51,2011-01-12 12:29:51,Release Supplier's Invoice
Case3,Authorize Supplier's Invoice payment,2011-01-12 12:29:51,2011-01-12 12:29:51,Authorize Supplier's Invoice payment
Case3,Pay Invoice,2011-01-12 12:51:51,2011-01-12 12:58:51,Pay Invoice
Case3,End,2011-01-12 12:58:51,2011-01-12 12:58:51,End
Case4,Start,2011-01-05 18:50:11,2011-01-05 18:50:11,Create Purchase Requisition
Case4,Create Purchase Requisition,2011-01-05 18:50:11,2011-01-05 19:46:11,Create Purchase Requisition
Case4,Analyze Purchase Requisition,2011-01-06 08:58:11,2011-01-06 09:06:11,Analyze Purchase Requisition
Case4,Create Request for Quotation,2011-01-06 09:12:11,2011-01-06 09:15:11,Create Request for Quotation
Case4,Analyze Request for Quotation,2011-01-09 14:39:11,2011-01-09 14:49:11,Analyze Request for Quotation
Case4,Send Request for Quotation to Supplier,2011-01-09 18:48:11,2011-01-09 19:11:11,Send Request for Quotation to Supplier
Case4,Create Quotation comparison Map,2011-01-09 23:30:11,2011-01-10 03:37:11,Create Quotation comparison Map
Case4,Analyze Quotation Comparison Map,2011-01-10 10:43:11,2011-01-10 10:58:11,Analyze Quotation Comparison Map
Case4,Choose best option,2011-01-10 10:58:11,2011-01-10 10:58:11,Choose best option
Case4,Settle Conditions With Supplier,2011-01-10 17:23:11,2011-01-11 03:34:11,Settle Conditions With Supplier
Case4,Create Purchase Order,2011-01-11 09:05:11,2011-01-11 09:14:11,Create Purchase Order
Case4,Confirm Purchase Order,2011-01-11 19:05:11,2011-01-11 19:25:11,Confirm Purchase Order
Case4,Deliver Goods Services,2011-01-12 08:16:11,2011-01-13 16:17:11,Deliver Goods Services
Case4,Release Purchase Order,2011-01-13 23:56:11,2011-01-13 23:57:11,Release Purchase Order
Case4,Approve Purchase Order for payment,2011-01-15 02:10:11,2011-01-15 02:11:11,Approve Purchase Order for payment
Case4,Send Invoice,2011-01-15 15:08:11,2011-01-15 15:08:11,Send Invoice
Case4,Release Supplier's Invoice,2011-01-16 05:28:11,2011-01-16 05:35:11,Release Supplier's Invoice
Case4,Authorize Supplier's Invoice payment,2011-01-16 05:35:11,2011-01-16 05:35:11,Authorize Supplier's Invoice payment
Case4,Pay Invoice,2011-01-16 06:21:11,2011-01-16 06:31:11,Pay Invoice
Case4,End,2011-01-16 06:31:11,2011-01-16 06:31:11,End
Case5,Start,2011-01-05 19:26:44,2011-01-05 19:26:44,Create Purchase Requisition
Case5,Create Purchase Requisition,2011-01-05 19:26:44,2011-01-05 20:07:44,Create Purchase Requisition
Case5,Analyze Purchase Requisition,2011-01-06 18:40:44,2011-01-06 18:47:44,Analyze Purchase Requisition
Case5,End,2011-01-06 18:47:44,2011-01-06 18:47:44,End
Case6,Start,2011-01-05 20:52:31,2011-01-05 20:52:31,Create Purchase Requisition
Case6,Create Purchase Requisition,2011-01-05 20:52:31,2011-01-05 21:10:31,Create Purchase Requisition
Case6,Analyze Purchase Requisition,2011-01-06 19:45:31,2011-01-06 19:52:31,Analyze Purchase Requisition
Case6,Create Request for Quotation,2011-01-06 19:55:31,2011-01-06 19:57:31,Create Request for Quotation
Case6,Analyze Request for Quotation,2011-01-11 14:50:31,2011-01-11 15:15:31,Analyze Request for Quotation
Case6,Amend Request for Quotation,2011-01-11 16:06:31,2011-01-11 16:20:31,Amend Request for Quotation
Case6,Analyze Request for Quotation,2011-01-22 07:12:31,2011-01-22 07:45:31,Analyze Request for Quotation
Case6,Send Request for Quotation to Supplier,2011-01-22 23:37:31,2011-01-23 00:13:31,Send Request for Quotation to Supplier
Case6,Create Quotation comparison Map,2011-01-23 06:44:31,2011-01-23 08:13:31,Create Quotation comparison Map
Case6,Analyze Quotation Comparison Map,2011-01-23 14:28:31,2011-01-23 14:34:31,Analyze Quotation Comparison Map
Case6,Choose best option,2011-01-23 14:34:31,2011-01-23 14:34:31,Choose best option
Case6,Settle Conditions With Supplier,2011-01-23 19:05:31,2011-01-24 02:40:31,Settle Conditions With Supplier
Case6,Create Purchase Order,2011-01-24 05:03:31,2011-01-24 05:15:31,Create Purchase Order
Case6,Confirm Purchase Order,2011-01-25 01:33:31,2011-01-25 02:01:31,Confirm Purchase Order
Case6,Deliver Goods Services,2011-01-27 06:36:31,2011-01-28 17:41:31,Deliver Goods Services
Case6,Release Purchase Order,2011-01-29 01:32:31,2011-01-29 01:33:31,Release Purchase Order
Case6,Approve Purchase Order for payment,2011-01-29 05:34:31,2011-01-29 05:35:31,Approve Purchase Order for payment
Case6,Send Invoice,2011-01-29 22:49:31,2011-01-29 22:49:31,Send Invoice
Case6,Release Supplier's Invoice,2011-01-30 13:15:31,2011-01-30 13:20:31,Release Supplier's Invoice
Case6,Authorize Supplier's Invoice payment,2011-01-30 13:20:31,2011-01-30 13:20:31,Authorize Supplier's Invoice payment
Case6,Pay Invoice,2011-01-30 13:54:31,2011-01-30 13:59:31,Pay Invoice
Case6,End,2011-01-30 13:59:31,2011-01-30 13:59:31,End
Case7,Start,2011-01-05 22:16:52,2011-01-05 22:16:52,Create Purchase Requisition
Case7,Create Purchase Requisition,2011-01-05 22:16:52,2011-01-05 22:25:52,Create Purchase Requisition
Case7,Analyze Purchase Requisition,2011-01-06 18:18:52,2011-01-06 18:25:52,Analyze Purchase Requisition
Case7,Create Request for Quotation,2011-01-06 18:31:52,2011-01-06 18:34:52,Create Request for Quotation
Case7,Analyze Request for Quotation,2011-01-12 03:13:52,2011-01-12 03:48:52,Analyze Request for Quotation
Case7,Amend Request for Quotation,2011-01-12 19:45:52,2011-01-12 19:57:51,Amend Request for Quotation
Case7,Analyze Request for Quotation,2011-01-24 12:09:51,2011-01-24 12:31:51,Analyze Request for Quotation
Case7,Send Request for Quotation to Supplier,2011-01-25 03:01:51,2011-01-25 03:31:51,Send Request for Quotation to Supplier
Case7,Create Quotation comparison Map,2011-01-25 04:45:51,2011-01-25 08:41:51,Create Quotation comparison Map
Case7,Analyze Quotation Comparison Map,2011-01-25 15:09:51,2011-01-25 15:18:51,Analyze Quotation Comparison Map
Case7,Choose best option,2011-01-25 15:18:51,2011-01-25 15:18:51,Choose best option
Case7,Settle Conditions With Supplier,2011-01-26 09:42:51,2011-01-26 21:03:51,Settle Conditions With Supplier
Case7,Create Purchase Order,2011-01-27 13:08:51,2011-01-27 13:15:51,Create Purchase Order
Case7,Confirm Purchase Order,2011-01-30 08:55:51,2011-01-30 09:16:51,Confirm Purchase Order
Case7,Deliver Goods Services,2011-02-12 00:29:51,2011-02-13 20:51:51,Deliver Goods Services
Case7,Release Purchase Order,2011-02-14 04:30:51,2011-02-14 04:31:51,Release Purchase Order
Case7,Approve Purchase Order for payment,2011-02-14 11:10:51,2011-02-14 11:11:51,Approve Purchase Order for payment
Case7,Send Invoice,2011-02-15 09:00:51,2011-02-15 09:00:51,Send Invoice
Case7,Release Supplier's Invoice,2011-02-15 23:22:51,2011-02-15 23:25:51,Release Supplier's Invoice
Case7,Authorize Supplier's Invoice payment,2011-02-15 23:25:51,2011-02-15 23:25:51,Authorize Supplier's Invoice payment
Case7,Pay Invoice,2011-02-15 23:57:51,2011-02-16 00:11:51,Pay Invoice
Case7,End,2011-02-16 00:11:51,2011-02-16 00:11:51,End
Case8,Start,2011-01-05 23:02:09,2011-01-05 23:02:09,Create Purchase Requisition
Case8,Create Purchase Requisition,2011-01-05 23:02:09,2011-01-05 23:27:09,Create Purchase Requisition
Case8,Analyze Purchase Requisition,2011-01-06 14:53:09,2011-01-06 14:58:09,Analyze Purchase Requisition
Case8,Create Request for Quotation,2011-01-06 15:02:09,2011-01-06 15:04:09,Create Request for Quotation
Case8,Analyze Request for Quotation,2011-01-06 15:58:09,2011-01-06 16:28:09,Analyze Request for Quotation
Case8,Send Request for Quotation to Supplier,2011-01-07 05:25:09,2011-01-07 05:53:09,Send Request for Quotation to Supplier
Case8,Create Quotation comparison Map,2011-01-07 08:45:09,2011-01-07 11:32:09,Create Quotation comparison Map
Case8,Analyze Quotation Comparison Map,2011-01-07 18:30:09,2011-01-07 18:52:09,Analyze Quotation Comparison Map
Case8,Choose best option,2011-01-07 18:52:09,2011-01-07 18:52:09,Choose best option
Case8,Settle Conditions With Supplier,2011-01-08 01:17:09,2011-01-08 09:50:09,Settle Conditions With Supplier
Case8,Create Purchase Order,2011-01-08 15:03:09,2011-01-08 15:14:09,Create Purchase Order
Case8,Confirm Purchase Order,2011-01-09 08:30:09,2011-01-09 08:49:09,Confirm Purchase Order
Case8,Deliver Goods Services,2011-01-09 14:43:09,2011-01-11 11:52:09,Deliver Goods Services
Case8,Release Purchase Order,2011-01-11 19:27:09,2011-01-11 19:28:09,Release Purchase Order
Case8,Approve Purchase Order for payment,2011-01-12 04:23:09,2011-01-12 04:24:09,Approve Purchase Order for payment
Case8,Send Invoice,2011-01-12 14:59:09,2011-01-12 14:59:09,Send Invoice
Case8,Release Supplier's Invoice,2011-01-13 05:25:09,2011-01-13 05:27:09,Release Supplier's Invoice
Case8,Authorize Supplier's Invoice payment,2011-01-13 05:27:09,2011-01-13 05:27:09,Authorize Supplier's Invoice payment
Case8,Pay Invoice,2011-01-13 06:14:09,2011-01-13 06:23:09,Pay Invoice
Case8,End,2011-01-13 06:23:09,2011-01-13 06:23:09,End
Case9,Start,2011-01-06 00:52:20,2011-01-06 00:52:20,Create Purchase Requisition
Case9,Create Purchase Requisition,2011-01-06 00:52:20,2011-01-06 01:36:20,Create Purchase Requisition
Case9,Analyze Purchase Requisition,2011-01-06 16:58:20,2011-01-06 17:07:20,Analyze Purchase Requisition
Case9,End,2011-01-06 17:07:20,2011-01-06 17:07:20,End
Case10,Start,2011-01-06 02:01:47,2011-01-06 02:01:47,Create Purchase Requisition
Case10,Create Purchase Requisition,2011-01-06 02:01:47,2011-01-06 02:17:47,Create Purchase Requisition
Case10,Analyze Purchase Requisition,2011-01-06 15:29:47,2011-01-06 15:34:47,Analyze Purchase Requisition
Case10,Create Request for Quotation,2011-01-06 15:39:47,2011-01-06 15:41:47,Create Request for Quotation
Case10,Analyze Request for Quotation,2011-01-07 12:53:47,2011-01-07 13:25:47,Analyze Request for Quotation
Case10,End,2011-01-07 13:25:47,2011-01-07 13:25:47,End
Case11,Start,2011-01-06 04:53:27,2011-01-06 04:53:27,Create Purchase Requisition
Case11,Create Purchase Requisition,2011-01-06 04:53:27,2011-01-06 05:12:27,Create Purchase Requisition
Case11,Create Request for Quotation,2011-01-06 07:55:27,2011-01-06 08:04:27,Create Request for Quotation
Case11,Analyze Request for Quotation,2011-01-06 11:45:27,2011-01-06 12:01:27,Analyze Request for Quotation
Case11,Send Request for Quotation to Supplier,2011-01-07 05:35:27,2011-01-07 06:02:27,Send Request for Quotation to Supplier
Case11,Create Quotation comparison Map,2011-01-07 12:50:27,2011-01-07 15:59:27,Create Quotation comparison Map
Case11,Analyze Quotation Comparison Map,2011-01-07 22:19:27,2011-01-07 22:25:27,Analyze Quotation Comparison Map
Case11,Choose best option,2011-01-07 22:25:27,2011-01-07 22:25:27,Choose best option
Case11,Settle Conditions With Supplier,2011-01-09 12:59:27,2011-01-09 20:24:27,Settle Conditions With Supplier
Case11,Create Purchase Order,2011-01-09 23:28:27,2011-01-09 23:38:27,Create Purchase Order
Case11,Confirm Purchase Order,2011-01-11 08:10:27,2011-01-11 08:37:27,Confirm Purchase Order
Case11,Deliver Goods Services,2011-01-18 10:37:27,2011-01-18 14:33:27,Deliver Goods Services
Case11,Release Purchase Order,2011-01-18 22:12:27,2011-01-18 22:13:27,Release Purchase Order
Case11,Approve Purchase Order for payment,2011-01-19 18:26:27,2011-01-19 18:27:27,Approve Purchase Order for payment
Case11,Send Invoice,2011-01-22 05:04:27,2011-01-22 05:04:27,Send Invoice
Case11,Release Supplier's Invoice,2011-01-22 19:29:27,2011-01-22 19:34:27,Release Supplier's Invoice
Case11,Settle Dispute With Supplier,2011-01-22 19:55:28,2011-01-22 20:26:28,Settle Dispute With Supplier
Case11,Authorize Supplier's Invoice payment,2011-01-22 20:26:28,2011-01-22 20:26:28,Authorize Supplier's Invoice payment
Case11,Pay Invoice,2011-01-22 20:36:28,2011-01-22 20:50:28,Pay Invoice
Case11,End,2011-01-22 20:50:28,2011-01-22 20:50:28,End
Case12,Start,2011-01-06 05:25:08,2011-01-06 05:25:08,Create Purchase Requisition
Case12,Create Purchase Requisition,2011-01-06 05:25:08,2011-01-06 05:46:08,Create Purchase Requisition
Case12,Create Request for Quotation,2011-01-06 05:52:08,2011-01-06 06:04:08,Create Request for Quotation
Case12,Analyze Request for Quotation,2011-01-06 10:36:08,2011-01-06 11:03:08,Analyze Request for Quotation
Case12,Amend Request for Quotation,2011-01-07 03:06:08,2011-01-07 03:24:08,Amend Request for Quotation
Case12,Analyze Request for Quotation,2011-01-08 01:27:08,2011-01-08 01:45:08,Analyze Request for Quotation
Case12,Send Request for Quotation to Supplier,2011-01-08 10:07:08,2011-01-08 10:29:08,Send Request for Quotation to Supplier
Case12,Create Quotation comparison Map,2011-01-08 13:24:08,2011-01-08 19:13:08,Create Quotation comparison Map
Case12,Analyze Quotation Comparison Map,2011-01-09 01:44:08,2011-01-09 02:00:08,Analyze Quotation Comparison Map
Case12,Choose best option,2011-01-09 02:00:08,2011-01-09 02:00:08,Choose best option
Case12,Settle Conditions With Supplier,2011-01-09 09:15:08,2011-01-09 13:24:08,Settle Conditions With Supplier
Case12,Create Purchase Order,2011-01-09 14:44:08,2011-01-09 14:56:08,Create Purchase Order
Case12,Confirm Purchase Order,2011-01-11 05:20:08,2011-01-11 05:52:08,Confirm Purchase Order
Case12,Deliver Goods Services,2011-01-21 10:21:08,2011-01-22 11:20:08,Deliver Goods Services
Case12,Release Purchase Order,2011-01-22 18:29:08,2011-01-22 18:30:08,Release Purchase Order
Case12,Approve Purchase Order for payment,2011-01-23 12:42:08,2011-01-23 12:43:08,Approve Purchase Order for payment
Case12,Send Invoice,2011-01-25 15:12:08,2011-01-25 15:12:08,Send Invoice
Case12,Release Supplier's Invoice,2011-01-26 05:30:08,2011-01-26 05:36:08,Release Supplier's Invoice
Case12,Settle Dispute With Supplier,2011-01-26 06:23:08,2011-01-26 06:57:08,Settle Dispute With Supplier
Case12,Authorize Supplier's Invoice payment,2011-01-26 06:57:08,2011-01-26 06:57:08,Authorize Supplier's Invoice payment
Case12,Pay Invoice,2011-01-26 07:36:08,2011-01-26 07:41:08,Pay Invoice
Case12,End,2011-01-26 07:41:08,2011-01-26 07:41:08,End
Case13,Start,2011-01-01 15:24:39,2011-01-01 15:24:39,Create Purchase Requisition
Case13,Create Purchase Requisition,2011-01-01 15:24:39,2011-01-01 15:36:39,Create Purchase Requisition
Case13,Create Request for Quotation,2011-01-01 23:34:39,2011-01-01 23:40:39,Create Request for Quotation
Case13,Analyze Request for Quotation,2011-01-07 02:43:39,2011-01-07 02:53:39,Analyze Request for Quotation
Case13,End,2011-01-07 02:53:39,2011-01-07 02:53:39,End
Case14,Start,2011-01-06 06:04:10,2011-01-06 06:04:10,Create Purchase Requisition
Case14,Create Purchase Requisition,2011-01-06 06:04:10,2011-01-06 06:18:10,Create Purchase Requisition
Case14,Create Request for Quotation,2011-01-06 13:17:10,2011-01-06 13:26:10,Create Request for Quotation
Case14,Analyze Request for Quotation,2011-01-10 07:34:10,2011-01-10 08:05:10,Analyze Request for Quotation
Case14,End,2011-01-10 08:05:10,2011-01-10 08:05:10,End
Case15,Start,2011-01-06 07:05:11,2011-01-06 07:05:11,Create Purchase Requisition
Case15,Create Purchase Requisition,2011-01-06 07:05:11,2011-01-06 08:02:11,Create Purchase Requisition
Case15,Analyze Purchase Requisition,2011-01-06 20:14:11,2011-01-06 20:22:11,Analyze Purchase Requisition
Case15,Create Request for Quotation,2011-01-06 20:30:11,2011-01-06 20:31:11,Create Request for Quotation
Case15,Analyze Request for Quotation,2011-01-08 12:39:11,2011-01-08 13:07:11,Analyze Request for Quotation
Case15,Amend Request for Quotation,2011-01-08 14:00:11,2011-01-08 14:09:11,Amend Request for Quotation
Case15,Analyze Request for Quotation,2011-01-19 08:32:11,2011-01-19 08:55:11,Analyze Request for Quotation
Case15,Send Request for Quotation to Supplier,2011-01-19 19:42:11,2011-01-19 19:56:11,Send Request for Quotation to Supplier
Case15,Create Quotation comparison Map,2011-01-20 07:27:11,2011-01-20 09:45:11,Create Quotation comparison Map
Case15,Analyze Quotation Comparison Map,2011-01-20 15:48:11,2011-01-20 15:57:11,Analyze Quotation Comparison Map
Case15,Choose best option,2011-01-20 15:57:11,2011-01-20 15:57:11,Choose best option
Case15,Settle Conditions With Supplier,2011-01-21 06:00:11,2011-01-21 10:12:11,Settle Conditions With Supplier
