caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2012-01-02 07:33:26,2012-01-02 07:33:26,Turn & Mill. & Screw Assem
Case1,Turn & Mill. & Screw Assem,2012-01-02 07:33:26,2012-01-02 08:56:26,Turn & Mill. & Screw Assem
Case1,Turn & Mill. & Screw Assem,2012-01-02 07:33:26,2012-01-02 07:38:26,Turn & Mill. & Screw Assem
Case1,Turn & Mill. & Screw Assem,2012-01-02 13:21:26,2012-01-02 16:37:26,Turn & Mill. & Screw Assem
Case1,Turn & Mill. & Screw Assem,2012-01-02 17:00:26,2012-01-03 00:08:26,Turn & Mill. & Screw Assem
Case1,Turning & Milling Q.C.,2012-01-03 00:32:26,2012-01-03 02:13:26,Turning & Milling Q.C.
Case1,Laser Marking,2012-01-06 05:17:26,2012-01-06 05:37:26,Laser Marking
Case1,Flat Grinding,2012-01-06 15:50:26,2012-01-06 17:05:25,Flat Grinding
Case1,Turn & Mill. & Screw Assem,2012-01-09 05:27:25,2012-01-09 08:12:25,Turn & Mill. & Screw Assem
Case1,Turn & Mill. & Screw Assem,2012-01-09 08:32:25,2012-01-09 17:29:25,Turn & Mill. & Screw Assem
Case1,Turning & Milling Q.C.,2012-01-09 18:12:25,2012-01-09 19:49:25,Turning & Milling Q.C.
Case1,Turn & Mill. & Screw Assem,2012-01-09 20:52:25,2012-01-09 22:23:25,Turn & Mill. & Screw Assem
Case1,Turning & Milling Q.C.,2012-01-16 08:39:25,2012-01-16 09:10:25,Turning & Milling Q.C.
Case1,Turning & Milling Q.C.,2012-01-16 19:55:25,2012-01-16 20:25:25,Turning & Milling Q.C.
Case1,Turning & Milling Q.C.,2012-01-16 09:30:25,2012-01-16 10:45:25,Turning & Milling Q.C.
Case1,Laser Marking,2012-01-24 18:39:25,2012-01-24 18:47:25,Laser Marking
Case1,Flat Grinding,2012-01-25 05:00:25,2012-01-25 05:00:25,Flat Grinding
Case1,Turning & Milling Q.C.,2012-01-27 01:43:25,2012-01-27 02:43:25,Turning & Milling Q.C.
Case1,Lapping,2012-03-02 01:40:25,2012-03-02 07:55:25,Lapping
Case1,Round Grinding,2012-03-02 10:57:25,2012-03-02 12:57:25,Round Grinding
Case1,Round Grinding,2012-03-02 13:00:25,2012-03-02 19:55:25,Round Grinding
Case1,Round Grinding,2012-03-02 19:55:25,2012-03-02 22:45:25,Round Grinding
Case1,Round Grinding,2012-03-03 18:04:25,2012-03-03 20:41:25,Round Grinding
Case1,Final Inspection Q.C.,2012-03-03 22:43:25,2012-03-04 00:09:25,Final Inspection Q.C.
Case1,Final Inspection Q.C.,2012-03-04 02:30:25,2012-03-04 03:03:25,Final Inspection Q.C.
Case1,Packing,2012-03-04 16:03:25,2012-03-04 17:03:25,Packing
Case1,Final Inspection Q.C.,2012-03-05 01:03:25,2012-03-05 02:25:25,Final Inspection Q.C.
Case1,End,2012-03-05 02:25:25,2012-03-05 02:25:25,End
Case2,Start,2012-01-02 08:04:42,2012-01-02 08:04:42,Turning
Case2,Turning,2012-01-02 08:04:42,2012-01-02 08:14:42,Turning
Case2,Turning,2012-01-02 08:14:42,2012-01-02 12:53:42,Turning
Case2,Turning,2012-01-02 16:24:42,2012-01-02 21:03:42,Turning
Case2,Turning Q.C.,2012-01-03 10:57:42,2012-01-03 11:31:42,Turning Q.C.
Case2,Lapping,2012-01-03 13:55:42,2012-01-03 15:10:42,Lapping
Case2,Lapping,2012-01-06 10:11:42,2012-01-06 11:26:42,Lapping
Case2,Round Grinding,2012-01-06 11:27:42,2012-01-06 12:07:42,Round Grinding
Case2,Round Grinding,2012-01-06 14:28:42,2012-01-06 19:19:42,Round Grinding
Case2,Laser Marking,2012-01-07 14:05:42,2012-01-07 14:28:42,Laser Marking
Case2,Final Inspection Q.C.,2012-01-07 16:45:42,2012-01-07 18:00:42,Final Inspection Q.C.
Case2,Final Inspection Q.C.,2012-01-07 18:20:42,2012-01-07 22:10:42,Final Inspection Q.C.
Case2,Packing,2012-01-08 06:03:42,2012-01-08 07:03:42,Packing
Case2,End,2012-01-08 07:03:42,2012-01-08 07:03:42,End
Case3,Start,2012-01-02 09:58:18,2012-01-02 09:58:18,Turning & Milling
Case3,Turning & Milling,2012-01-02 09:58:18,2012-01-02 18:42:18,Turning & Milling
Case3,Turning & Milling,2012-01-02 20:31:18,2012-01-03 03:30:18,Turning & Milling
Case3,Turning & Milling,2012-01-02 09:58:18,2012-01-02 15:58:18,Turning & Milling
Case3,Turning & Milling,2012-01-03 04:06:18,2012-01-03 05:21:18,Turning & Milling
Case3,Turning & Milling,2012-01-03 05:23:18,2012-01-03 10:53:18,Turning & Milling
Case3,Turning & Milling Q.C.,2012-01-03 18:15:18,2012-01-03 19:10:18,Turning & Milling Q.C.
Case3,Lapping,2012-01-04 05:43:18,2012-01-04 06:58:18,Lapping
Case3,Lapping,2012-01-08 20:51:18,2012-01-08 22:12:18,Lapping
Case3,Packing,2012-01-09 06:26:18,2012-01-09 07:26:18,Packing
Case3,Final Inspection Q.C.,2012-01-09 14:26:18,2012-01-09 15:27:18,Final Inspection Q.C.
Case3,Laser Marking,2012-01-27 05:36:18,2012-01-27 06:51:18,Laser Marking
Case3,End,2012-01-27 06:51:18,2012-01-27 06:51:18,End
Case4,Start,2012-01-02 10:04:38,2012-01-02 10:04:38,Turning & Milling
Case4,Turning & Milling,2012-01-02 10:04:38,2012-01-02 11:48:38,Turning & Milling
Case4,Turning & Milling,2012-01-02 11:49:38,2012-01-02 14:06:38,Turning & Milling
Case4,Turning & Milling,2012-01-02 22:23:38,2012-01-03 04:42:38,Turning & Milling
Case4,Turning & Milling,2012-01-03 07:34:38,2012-01-03 08:50:38,Turning & Milling
Case4,Turning & Milling,2012-01-04 09:42:38,2012-01-04 16:40:38,Turning & Milling
Case4,Turning & Milling Q.C.,2012-01-04 16:41:38,2012-01-04 19:42:38,Turning & Milling Q.C.
