caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2011-06-06 01:09:29,2011-06-06 01:09:29,Create Purchase Requisition
Case1,Create Purchase Requisition,2011-06-06 01:09:29.000001,2011-06-06 01:28:29.000001,Create Purchase Requisition
Case1,Analyze Purchase Requisition,2011-06-06 17:34:29.000001,2011-06-06 17:38:29.000001,Analyze Purchase Requisition
Case1,Create Request for Quotation,2011-06-06 17:42:29.000001,2011-06-06 17:45:29.000001,Create Request for Quotation
Case1,Analyze Request for Quotation,2011-06-09 17:10:29.000001,2011-06-09 17:42:29.000001,Analyze Request for Quotation
Case1,Amend Request for Quotation,2011-06-09 18:29:29.000001,2011-06-09 18:56:29.000001,Amend Request for Quotation
Case1,Analyze Request for Quotation,2011-06-20 14:48:29.000001,2011-06-20 15:11:29.000001,Analyze Request for Quotation
Case1,Send Request for Quotation to Supplier,2011-06-20 21:56:29.000001,2011-06-20 22:30:29.000001,Send Request for Quotation to Supplier
Case1,Create Quotation comparison Map,2011-06-20 23:56:29.000001,2011-06-21 02:22:29.000001,Create Quotation comparison Map
Case1,Analyze Quotation Comparison Map,2011-06-21 09:08:29.000001,2011-06-21 09:18:29.000001,Analyze Quotation Comparison Map
Case1,Choose best option,2011-06-21 09:18:29.000001,2011-06-21 09:18:29.000001,Choose best option
Case1,Settle Conditions With Supplier,2011-06-22 23:31:29.000001,2011-06-23 05:40:29.000001,Settle Conditions With Supplier
Case1,Create Purchase Order,2011-06-23 07:15:29.000001,2011-06-23 07:26:29.000001,Create Purchase Order
Case1,Confirm Purchase Order,2011-06-26 09:05:29.000001,2011-06-26 09:30:29.000001,Confirm Purchase Order
Case1,Deliver Goods Services,2011-06-28 06:24:29.000001,2011-06-30 03:40:29.000001,Deliver Goods Services
Case1,Release Purchase Order,2011-06-30 11:10:29.000001,2011-06-30 11:11:29.000001,Release Purchase Order
Case1,Settle Dispute With Supplier,2011-06-30 19:35:29.000001,2011-07-01 03:52:29.000001,Settle Dispute With Supplier
Case1,Release Purchase Order,2011-07-01 11:22:29.000001,2011-07-01 11:23:29.000001,Release Purchase Order
Case1,Approve Purchase Order for payment,2011-07-01 22:49:29.000001,2011-07-01 22:50:29.000001,Approve Purchase Order for payment
Case1,Send Invoice,2011-07-03 11:38:29.000001,2011-07-03 11:38:29.000001,Send Invoice
Case1,Release Supplier's Invoice,2011-07-04 02:00:29.000001,2011-07-04 02:03:29.000001,Release Supplier's Invoice
Case1,Authorize Supplier's Invoice payment,2011-07-04 02:03:29.000001,2011-07-04 02:03:29.000001,Authorize Supplier's Invoice payment
Case1,Pay Invoice,2011-07-04 02:09:29.000001,2011-07-04 02:18:29.000001,Pay Invoice
Case1,End,2011-07-04 02:18:29.000002,2011-07-04 02:18:29.000002,End
Case2,Start,2011-06-06 02:19:02,2011-06-06 02:19:02,Create Purchase Requisition
Case2,Create Purchase Requisition,2011-06-06 02:19:02.000001,2011-06-06 02:46:02.000001,Create Purchase Requisition
Case2,Analyze Purchase Requisition,2011-06-06 20:57:02.000001,2011-06-06 21:04:02.000001,Analyze Purchase Requisition
Case2,End,2011-06-06 21:04:02.000002,2011-06-06 21:04:02.000002,End
Case3,Start,2011-06-06 03:33:19,2011-06-06 03:33:19,Create Purchase Requisition
Case3,Create Purchase Requisition,2011-06-06 03:33:19.000001,2011-06-06 04:03:19.000001,Create Purchase Requisition
Case3,Analyze Purchase Requisition,2011-06-06 18:52:19.000001,2011-06-06 18:58:19.000001,Analyze Purchase Requisition
Case3,End,2011-06-06 18:58:19.000002,2011-06-06 18:58:19.000002,End
Case4,Start,2011-06-06 04:29:18,2011-06-06 04:29:18,Create Purchase Requisition
Case4,Create Purchase Requisition,2011-06-06 04:29:18.000001,2011-06-06 04:47:18.000001,Create Purchase Requisition
Case4,Create Request for Quotation,2011-06-06 12:50:18.000001,2011-06-06 13:02:18.000001,Create Request for Quotation
Case4,Analyze Request for Quotation,2011-06-07 02:34:18.000001,2011-06-07 02:52:18.000001,Analyze Request for Quotation
Case4,Send Request for Quotation to Supplier,2011-06-07 14:39:18.000001,2011-06-07 15:08:18.000001,Send Request for Quotation to Supplier
Case4,Create Quotation comparison Map,2011-06-07 15:44:18.000001,2011-06-07 18:45:18.000001,Create Quotation comparison Map
Case4,Analyze Quotation Comparison Map,2011-06-08 01:31:18.000001,2011-06-08 01:45:18.000001,Analyze Quotation Comparison Map
Case4,Choose best option,2011-06-08 01:45:18.000001,2011-06-08 01:45:18.000001,Choose best option
Case4,Settle Conditions With Supplier,2011-06-09 15:21:18.000001,2011-06-09 23:19:18.000001,Settle Conditions With Supplier
Case4,Create Purchase Order,2011-06-10 08:35:18.000001,2011-06-10 08:46:18.000001,Create Purchase Order
Case4,Confirm Purchase Order,2011-06-10 15:56:18.000001,2011-06-10 16:24:18.000001,Confirm Purchase Order
Case4,Deliver Goods Services,2011-06-27 22:27:18.000001,2011-06-29 10:05:18.000001,Deliver Goods Services
Case4,Release Purchase Order,2011-06-29 17:27:18.000001,2011-06-29 17:28:18.000001,Release Purchase Order
Case4,Approve Purchase Order for payment,2011-06-30 07:12:18.000001,2011-06-30 07:13:18.000001,Approve Purchase Order for payment
Case4,Send Invoice,2011-07-03 10:12:18.000001,2011-07-03 10:12:18.000001,Send Invoice
Case4,Release Supplier's Invoice,2011-07-04 00:44:18.000001,2011-07-04 00:49:18.000001,Release Supplier's Invoice
Case4,Authorize Supplier's Invoice payment,2011-07-04 00:49:18.000001,2011-07-04 00:49:18.000001,Authorize Supplier's Invoice payment
Case4,Pay Invoice,2011-07-04 01:08:18.000001,2011-07-04 01:19:18.000001,Pay Invoice
Case4,End,2011-07-04 01:19:18.000002,2011-07-04 01:19:18.000002,End
Case5,Start,2011-06-06 05:17:09,2011-06-06 05:17:09,Create Purchase Requisition
Case5,Create Purchase Requisition,2011-06-06 05:17:09.000001,2011-06-06 06:08:09.000001,Create Purchase Requisition
Case5,Create Request for Quotation,2011-06-06 06:38:09.000001,2011-06-06 06:49:09.000001,Create Request for Quotation
Case5,Analyze Request for Quotation,2011-06-11 15:28:09.000001,2011-06-11 15:59:09.000001,Analyze Request for Quotation
Case5,Amend Request for Quotation,2011-06-11 16:51:09.000001,2011-06-11 16:57:09.000001,Amend Request for Quotation
Case5,Analyze Request for Quotation,2011-06-22 08:09:09.000001,2011-06-22 08:37:09.000001,Analyze Request for Quotation
Case5,Amend Request for Quotation,2011-06-22 09:24:09.000001,2011-06-22 09:32:09.000001,Amend Request for Quotation
Case5,Analyze Request for Quotation,2011-07-15 12:37:09.000001,2011-07-15 13:01:09.000001,Analyze Request for Quotation
Case5,Amend Request for Quotation,2011-07-15 13:54:09.000001,2011-07-15 14:08:09.000001,Amend Request for Quotation
Case5,Analyze Request for Quotation,2011-07-16 11:46:09.000001,2011-07-16 12:12:09.000001,Analyze Request for Quotation
Case5,Amend Request for Quotation,2011-07-16 13:12:09.000001,2011-07-16 13:19:09.000001,Amend Request for Quotation
Case5,Analyze Request for Quotation,2011-07-18 03:07:09.000001,2011-07-18 03:28:09.000001,Analyze Request for Quotation
