caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2011-06-06 04:36:43,2011-06-06 04:36:43,Create Purchase Requisition
Case1,Create Purchase Requisition,2011-06-06 04:36:43.000001,2011-06-06 04:42:43.000001,Create Purchase Requisition
Case1,Analyze Purchase Requisition,2011-06-07 00:21:43.000001,2011-06-07 00:28:43.000001,Analyze Purchase Requisition
Case1,Create Request for Quotation,2011-06-07 00:32:43.000001,2011-06-07 00:35:43.000001,Create Request for Quotation
Case1,Analyze Request for Quotation,2011-06-13 19:42:43.000001,2011-06-13 20:14:43.000001,Analyze Request for Quotation
Case1,Send Request for Quotation to Supplier,2011-06-14 11:48:43.000001,2011-06-14 12:01:43.000001,Send Request for Quotation to Supplier
Case1,Create Quotation comparison Map,2011-06-15 09:54:43.000001,2011-06-15 13:38:43.000001,Create Quotation comparison Map
Case1,Analyze Quotation Comparison Map,2011-06-15 20:23:43.000001,2011-06-15 20:57:43.000001,Analyze Quotation Comparison Map
Case1,Choose best option,2011-06-15 20:57:43.000001,2011-06-15 20:57:43.000001,Choose best option
Case1,Settle Conditions With Supplier,2011-06-16 12:08:43.000001,2011-06-16 16:19:43.000001,Settle Conditions With Supplier
Case1,Create Purchase Order,2011-06-16 21:32:43.000001,2011-06-16 21:41:43.000001,Create Purchase Order
Case1,Confirm Purchase Order,2011-06-19 03:50:43.000001,2011-06-19 04:22:43.000001,Confirm Purchase Order
Case1,Deliver Goods Services,2011-06-20 00:53:43.000001,2011-06-21 23:19:43.000001,Deliver Goods Services
Case1,Release Purchase Order,2011-06-22 07:21:43.000001,2011-06-22 07:22:43.000001,Release Purchase Order
Case1,Approve Purchase Order for payment,2011-06-22 22:28:43.000001,2011-06-22 22:29:43.000001,Approve Purchase Order for payment
Case1,Send Invoice,2011-06-23 16:38:43.000001,2011-06-23 16:38:43.000001,Send Invoice
Case1,Release Supplier's Invoice,2011-06-24 06:52:43.000001,2011-06-24 06:55:43.000001,Release Supplier's Invoice
Case1,Authorize Supplier's Invoice payment,2011-06-24 06:55:43.000001,2011-06-24 06:55:43.000001,Authorize Supplier's Invoice payment
Case1,Pay Invoice,2011-06-24 07:10:43.000001,2011-06-24 07:22:43.000001,Pay Invoice
Case1,End,2011-06-24 07:22:43.000002,2011-06-24 07:22:43.000002,End
Case2,Start,2011-06-06 05:43:35,2011-06-06 05:43:35,Create Purchase Requisition
Case2,Create Purchase Requisition,2011-06-06 05:43:35.000001,2011-06-06 06:25:35.000001,Create Purchase Requisition
Case2,Analyze Purchase Requisition,2011-06-06 16:53:35.000001,2011-06-06 16:58:35.000001,Analyze Purchase Requisition
Case2,Create Request for Quotation,2011-06-06 17:01:35.000001,2011-06-06 17:03:35.000001,Create Request for Quotation
Case2,Analyze Request for Quotation,2011-06-07 06:59:35.000001,2011-06-07 07:31:35.000001,Analyze Request for Quotation
Case2,Amend Request for Quotation,2011-06-07 08:19:35.000001,2011-06-07 08:25:35.000001,Amend Request for Quotation
Case2,Analyze Request for Quotation,2011-06-12 23:12:35.000001,2011-06-12 23:31:35.000001,Analyze Request for Quotation
Case2,Amend Request for Quotation,2011-06-13 00:21:35.000001,2011-06-13 00:33:35.000001,Amend Request for Quotation
Case2,Analyze Request for Quotation,2011-06-13 01:33:35.000001,2011-06-13 01:48:35.000001,Analyze Request for Quotation
Case2,Amend Request for Quotation,2011-06-13 02:41:35.000001,2011-06-13 02:51:35.000001,Amend Request for Quotation
Case2,Analyze Request for Quotation,2011-06-14 07:15:35.000001,2011-06-14 07:50:35.000001,Analyze Request for Quotation
Case2,Send Request for Quotation to Supplier,2011-06-15 08:31:35.000001,2011-06-15 08:46:35.000001,Send Request for Quotation to Supplier
Case2,Create Quotation comparison Map,2011-06-16 05:10:35.000001,2011-06-16 08:28:35.000001,Create Quotation comparison Map
Case2,Analyze Quotation Comparison Map,2011-06-16 14:53:35.000001,2011-06-16 15:09:35.000001,Analyze Quotation Comparison Map
Case2,Choose best option,2011-06-16 15:09:35.000001,2011-06-16 15:09:35.000001,Choose best option
