caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2011-06-05 23:28:08,2011-06-05 23:28:08,Create Purchase Requisition
Case1,Create Purchase Requisition,2011-06-05 23:28:08.000001,2011-06-05 23:55:08.000001,Create Purchase Requisition
Case1,Analyze Purchase Requisition,2011-06-06 10:32:08.000001,2011-06-06 10:37:08.000001,Analyze Purchase Requisition
Case1,Create Request for Quotation,2011-06-06 10:40:08.000001,2011-06-06 10:41:08.000001,Create Request for Quotation
Case1,Analyze Request for Quotation,2011-06-09 21:58:08.000001,2011-06-09 22:21:08.000001,Analyze Request for Quotation
Case1,Send Request for Quotation to Supplier,2011-06-10 23:42:08.000001,2011-06-11 00:14:08.000001,Send Request for Quotation to Supplier
Case1,Create Quotation comparison Map,2011-06-11 05:27:08.000001,2011-06-11 06:43:08.000001,Create Quotation comparison Map
Case1,Analyze Quotation Comparison Map,2011-06-11 13:22:08.000001,2011-06-11 13:46:08.000001,Analyze Quotation Comparison Map
Case1,Choose best option,2011-06-11 13:46:08.000001,2011-06-11 13:46:08.000001,Choose best option
Case1,Settle Conditions With Supplier,2011-06-12 08:10:08.000001,2011-06-12 15:17:08.000001,Settle Conditions With Supplier
Case1,Create Purchase Order,2011-06-13 05:02:08.000001,2011-06-13 05:12:08.000001,Create Purchase Order
Case1,Confirm Purchase Order,2011-06-13 09:07:08.000001,2011-06-13 09:14:08.000001,Confirm Purchase Order
Case1,Deliver Goods Services,2011-06-17 11:37:08.000001,2011-06-18 02:18:08.000001,Deliver Goods Services
Case1,Release Purchase Order,2011-06-18 10:29:08.000001,2011-06-18 10:30:08.000001,Release Purchase Order
Case1,Approve Purchase Order for payment,2011-06-18 17:39:08.000001,2011-06-18 17:40:08.000001,Approve Purchase Order for payment
Case1,Send Invoice,2011-06-20 13:34:08.000001,2011-06-20 13:34:08.000001,Send Invoice
Case1,Release Supplier's Invoice,2011-06-21 03:59:08.000001,2011-06-21 04:04:08.000001,Release Supplier's Invoice
Case1,Settle Dispute With Supplier,2011-06-21 04:48:08.000001,2011-06-21 05:05:08.000001,Settle Dispute With Supplier
Case1,Authorize Supplier's Invoice payment,2011-06-21 05:05:08.000001,2011-06-21 05:05:08.000001,Authorize Supplier's Invoice payment
Case1,Pay Invoice,2011-06-21 05:28:08.000001,2011-06-21 05:32:08.000001,Pay Invoice
Case1,End,2011-06-21 05:32:08.000002,2011-06-21 05:32:08.000002,End
Case2,Start,2011-06-06 00:33:24,2011-06-06 00:33:24,Create Purchase Requisition
Case2,Create Purchase Requisition,2011-06-06 00:33:24.000001,2011-06-06 01:04:24.000001,Create Purchase Requisition
Case2,Analyze Purchase Requisition,2011-06-06 23:48:24.000001,2011-06-06 23:55:24.000001,Analyze Purchase Requisition
Case2,Create Request for Quotation,2011-06-06 23:59:24.000001,2011-06-07 00:02:24.000001,Create Request for Quotation
Case2,Analyze Request for Quotation,2011-06-11 08:16:24.000001,2011-06-11 08:34:24.000001,Analyze Request for Quotation
