caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2012-03-13 00:29:14,2012-03-13 00:29:14,Turning & Milling
Case1,Turning & Milling,2012-03-13 00:29:14,2012-03-13 04:13:14,Turning & Milling
Case1,Turning & Milling,2012-03-13 00:29:14,2012-03-13 05:56:14,Turning & Milling
Case1,Turning & Milling,2012-03-13 06:00:14,2012-03-13 06:11:14,Turning & Milling
Case1,Turning & Milling,2012-03-13 06:12:14,2012-03-13 15:58:14,Turning & Milling
Case1,Turning & Milling Q.C.,2012-03-17 12:10:14,2012-03-17 15:10:14,Turning & Milling Q.C.
Case1,Turning & Milling,2012-03-17 15:27:14,2012-03-17 23:11:14,Turning & Milling
Case1,Turning & Milling,2012-03-17 23:33:14,2012-03-18 06:50:14,Turning & Milling
Case1,Turning & Milling,2012-03-18 03:20:14,2012-03-18 08:41:14,Turning & Milling
Case1,Lapping,2012-03-18 11:47:14,2012-03-18 11:48:14,Lapping
Case1,Lapping,2012-03-18 13:12:34,2012-03-18 14:40:34,Lapping
Case1,Laser Marking,2012-03-19 03:33:34,2012-03-19 05:16:34,Laser Marking
Case1,Turning & Milling Q.C.,2012-03-19 05:32:34,2012-03-19 07:42:34,Turning & Milling Q.C.
Case1,Turning & Milling Q.C.,2012-03-21 08:02:34,2012-03-21 08:20:34,Turning & Milling Q.C.
Case1,Final Inspection Q.C.,2012-04-04 18:38:34,2012-04-04 19:53:34,Final Inspection Q.C.
Case1,Final Inspection Q.C.,2012-04-05 10:58:34,2012-04-05 12:38:34,Final Inspection Q.C.
Case1,Final Inspection Q.C.,2012-04-05 16:48:34,2012-04-05 22:35:34,Final Inspection Q.C.
Case1,Round Grinding,2012-04-11 16:16:34,2012-04-11 17:31:34,Round Grinding
Case1,Final Inspection Q.C.,2012-04-19 16:29:34,2012-04-19 19:11:34,Final Inspection Q.C.
Case1,Packing,2012-04-20 04:01:34,2012-04-20 05:01:34,Packing
Case1,Laser Marking,2012-04-20 15:25:34,2012-04-20 15:56:34,Laser Marking
Case1,Lapping,2012-06-07 03:17:34,2012-06-07 07:54:34,Lapping
Case1,Lapping,2012-06-07 09:19:34,2012-06-07 13:39:34,Lapping
Case1,Final Inspection Q.C.,2012-06-14 07:45:34,2012-06-14 08:40:34,Final Inspection Q.C.
Case1,Final Inspection Q.C.,2012-06-14 09:10:34,2012-06-14 09:40:34,Final Inspection Q.C.
Case1,Packing,2012-06-15 01:00:34,2012-06-15 02:00:34,Packing
Case1,Final Inspection Q.C.,2012-06-15 14:48:34,2012-06-15 18:38:34,Final Inspection Q.C.
Case1,End,2012-06-15 18:38:34.000001,2012-06-15 18:38:34.000001,End
Case2,Start,2012-03-13 01:18:06,2012-03-13 01:18:06,Turning & Milling
Case2,Turning & Milling,2012-03-13 01:18:06,2012-03-13 02:30:06,Turning & Milling
Case2,End,2012-03-13 02:30:06.000001,2012-03-13 02:30:06.000001,End
Case3,Start,2012-03-13 03:49:37,2012-03-13 03:49:37,SETUP     Turning & Milling
Case3,SETUP     Turning & Milling,2012-03-13 03:49:37.000001,2012-03-13 06:10:37.000001,SETUP     Turning & Milling
Case3,Turning & Milling,2012-03-13 06:44:37.000001,2012-03-13 10:36:37.000001,Turning & Milling
Case3,Turning & Milling,2012-03-13 11:45:37.000001,2012-03-13 15:29:37.000001,Turning & Milling
Case3,Turning & Milling,2012-03-13 22:48:37.000001,2012-03-14 09:19:37.000001,Turning & Milling
Case3,Turning & Milling,2012-03-14 13:02:37.000001,2012-03-14 15:14:37.000001,Turning & Milling
