caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2012-01-02 07:00:24,2012-01-02 07:00:24,Start
Case1,Turning & Milling,2012-01-02 07:00:24,2012-01-02 18:00:24,ID4794
Case1,Turning & Milling,2012-01-02 18:41:24,2012-01-03 04:09:24,ID4794
Case1,Turning & Milling,2012-01-03 06:19:25,2012-01-03 15:31:25,ID4167
Case1,Lapping,2012-01-04 04:16:25,2012-01-04 06:16:25,ID4882
Case1,Turning & Milling Q.C.,2012-01-04 08:33:25,2012-01-04 16:30:25,ID4618
Case1,Laser Marking,2012-01-05 09:16:25,2012-01-05 09:46:25,ID0998
Case1,Lapping,2012-01-05 09:46:25,2012-01-05 09:47:25,ID4882
Case1,Laser Marking,2012-01-05 09:48:25,2012-01-05 10:43:25,ID0998
Case1,Round Grinding,2012-01-05 23:54:25,2012-01-06 01:29:25,ID4872
Case1,Round Grinding,2012-01-06 01:39:25,2012-01-06 06:36:25,ID4872
Case1,Round Grinding,2012-01-06 06:36:25,2012-01-06 11:14:25,ID4445
Case1,Final Inspection Q.C.,2012-01-08 22:25:25,2012-01-09 00:44:25,ID4618
Case1,Packing,2012-01-09 11:54:25,2012-01-09 12:54:25,ID4820
Case1,Final Inspection Q.C.,2012-01-09 18:54:25,2012-01-09 22:28:25,ID4618
Case1,End,2012-01-09 22:28:25,2012-01-09 22:28:25,End
Case2,Start,2012-01-02 18:37:18,2012-01-02 18:37:18,Start
Case2,Turning & Milling,2012-01-02 18:37:18,2012-01-02 20:00:18,ID0997
Case2,Turning & Milling,2012-01-02 20:30:18,2012-01-03 02:36:17,ID4167
Case2,Turning & Milling,2012-01-03 02:45:17,2012-01-03 10:45:17,ID4167
Case2,Turning & Milling,2012-01-03 18:13:17,2012-01-03 21:14:17,ID4529
Case2,Turning & Milling,2012-01-04 03:39:17,2012-01-04 08:09:17,ID4794
Case2,Turning Q.C.,2012-01-04 15:20:17,2012-01-04 15:26:17,ID4618
Case2,Turning & Milling,2012-01-12 11:35:17,2012-01-12 12:50:17,ID4932
Case2,Turning & Milling,2012-01-12 12:51:17,2012-01-12 18:26:17,ID4167
Case2,Turning & Milling,2012-01-12 23:01:17,2012-01-13 06:00:17,ID4529
Case2,Turning & Milling,2012-01-13 06:01:17,2012-01-13 13:19:17,ID4932
Case2,Turning & Milling,2012-01-13 13:33:17,2012-01-13 15:42:17,ID0937
