caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2012-01-02 07:00:24,2012-01-02 07:00:24,Turning & Milling
Case1,Turning & Milling,2012-01-02 07:00:24,2012-01-02 18:00:24,Turning & Milling
Case1,Turning & Milling,2012-01-02 18:41:24,2012-01-03 04:09:24,Turning & Milling
Case1,Turning & Milling,2012-01-03 06:19:25,2012-01-03 15:31:25,Turning & Milling
Case1,Lapping,2012-01-04 04:16:25,2012-01-04 06:16:25,Lapping
Case1,Turning & Milling Q.C.,2012-01-04 08:33:25,2012-01-04 16:30:25,Turning & Milling Q.C.
Case1,Laser Marking,2012-01-05 09:16:25,2012-01-05 09:46:25,Laser Marking
Case1,Lapping,2012-01-05 09:46:25,2012-01-05 09:47:25,Lapping
Case1,Laser Marking,2012-01-05 09:48:25,2012-01-05 10:43:25,Laser Marking
Case1,Round Grinding,2012-01-05 23:54:25,2012-01-06 01:29:25,Round Grinding
Case1,Round Grinding,2012-01-06 01:39:25,2012-01-06 06:36:25,Round Grinding
Case1,Round Grinding,2012-01-06 06:36:25,2012-01-06 11:14:25,Round Grinding
Case1,Final Inspection Q.C.,2012-01-08 22:25:25,2012-01-09 00:44:25,Final Inspection Q.C.
Case1,Packing,2012-01-09 11:54:25,2012-01-09 12:54:25,Packing
Case1,Final Inspection Q.C.,2012-01-09 18:54:25,2012-01-09 22:28:25,Final Inspection Q.C.
Case1,End,2012-01-09 22:28:25,2012-01-09 22:28:25,End
Case2,Start,2012-01-02 18:37:18,2012-01-02 18:37:18,Turning & Milling
Case2,Turning & Milling,2012-01-02 18:37:18,2012-01-02 20:00:18,Turning & Milling
Case2,Turning & Milling,2012-01-02 20:30:18,2012-01-03 02:36:17,Turning & Milling
Case2,Turning & Milling,2012-01-03 02:45:17,2012-01-03 10:45:17,Turning & Milling
Case2,Turning & Milling,2012-01-03 18:13:17,2012-01-03 21:14:17,Turning & Milling
Case2,Turning & Milling,2012-01-04 03:39:17,2012-01-04 08:09:17,Turning & Milling
Case2,Turning Q.C.,2012-01-04 15:20:17,2012-01-04 15:26:17,Turning Q.C.
Case2,Turning & Milling,2012-01-12 11:35:17,2012-01-12 12:50:17,Turning & Milling
Case2,Turning & Milling,2012-01-12 12:51:17,2012-01-12 18:26:17,Turning & Milling
Case2,Turning & Milling,2012-01-12 23:01:17,2012-01-13 06:00:17,Turning & Milling
Case2,Turning & Milling,2012-01-13 06:01:17,2012-01-13 13:19:17,Turning & Milling
Case2,Turning & Milling,2012-01-13 13:33:17,2012-01-13 15:42:17,Turning & Milling
Case2,Turning & Milling,2012-01-14 15:56:17,2012-01-14 18:54:17,Turning & Milling
Case2,Turning Q.C.,2012-01-13 16:05:17,2012-01-13 17:05:17,Turning Q.C.
Case2,Turning Q.C.,2012-01-17 20:48:17,2012-01-17 21:20:17,Turning Q.C.
Case2,Laser Marking,2012-01-22 15:29:17,2012-01-22 16:52:17,Laser Marking
Case2,Laser Marking,2012-01-22 16:52:17,2012-01-22 18:07:17,Laser Marking
Case2,Packing,2012-01-23 02:41:17,2012-01-23 03:41:17,Packing
Case2,Turning & Milling Q.C.,2012-01-26 02:18:17,2012-01-26 03:38:17,Turning & Milling Q.C.
Case2,Laser Marking,2012-01-28 04:00:17,2012-01-28 04:28:17,Laser Marking
Case2,End,2012-01-28 04:28:17,2012-01-28 04:28:17,End
Case3,Start,2012-01-08 00:09:52,2012-01-08 00:09:52,Packing
Case3,Packing,2012-01-08 00:09:52,2012-01-08 01:09:52,Packing
Case3,Final Inspection Q.C.,2012-01-08 07:49:52,2012-01-08 08:24:52,Final Inspection Q.C.
Case3,Turning & Milling Q.C.,2012-01-27 03:58:52,2012-01-27 03:59:52,Turning & Milling Q.C.
Case3,Final Inspection Q.C.,2012-01-27 18:49:52,2012-01-28 00:49:52,Final Inspection Q.C.
Case3,Turning & Milling Q.C.,2012-01-28 00:49:52,2012-01-28 00:50:52,Turning & Milling Q.C.
Case3,End,2012-01-28 00:50:52,2012-01-28 00:50:52,End
Case4,Start,2012-01-08 01:08:58,2012-01-08 01:08:58,Turning
Case4,Turning,2012-01-08 01:08:58,2012-01-08 05:30:58,Turning
Case4,Turning,2012-01-08 05:32:58,2012-01-08 06:52:58,Turning
Case4,Turning,2012-01-08 14:04:58,2012-01-08 16:54:58,Turning
Case4,Turning,2012-01-08 17:31:58,2012-01-09 04:11:58,Turning
Case4,Turning Q.C.,2012-01-09 06:48:58,2012-01-09 08:28:58,Turning Q.C.
