caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2012-01-02 09:28:22,2012-01-02 09:28:22,Start
Case1,Turning & Milling,2012-01-02 09:58:27,2012-01-02 12:41:14,ID4429
Case1,Turning & Milling,2012-01-02 12:41:14,2012-01-02 20:39:27,ID4167
Case1,Turning & Milling,2012-01-02 20:47:16,2012-01-03 04:31:15,ID3846
Case1,Turning & Milling Q.C.,2012-01-03 19:22:12,2012-01-03 20:13:30,ID4287
Case1,Laser Marking,2012-01-03 20:54:39,2012-01-03 21:12:54,ID4718
Case1,Lapping,2012-01-03 22:05:13,2012-01-04 00:11:48,ID0998
Case1,Round Grinding,2012-01-04 00:12:49,2012-01-04 01:46:11,ID0937
Case1,Round Grinding,2012-01-04 01:47:16,2012-01-04 03:43:34,ID4528
Case1,Round Grinding,2012-01-04 03:44:04,2012-01-04 04:47:52,ID4618
Case1,Round Grinding,2012-01-04 04:58:49,2012-01-04 07:45:44,ID4618
Case1,Round Grinding,2012-01-04 07:46:45,2012-01-04 10:32:26,ID4385
Case1,Final Inspection Q.C.,2012-01-04 23:29:31,2012-01-05 01:46:18,ID4618
Case1,End,2012-01-05 01:46:18,2012-01-05 01:46:18,End
Case2,Start,2012-01-02 10:10:59,2012-01-02 10:10:59,Start
Case2,Turning & Milling,2012-01-02 13:30:10,2012-01-02 15:10:07,ID0997
Case2,Turning & Milling,2012-01-02 15:38:50,2012-01-02 23:47:09,ID4167
Case2,Turning & Milling,2012-01-02 23:49:10,2012-01-03 01:23:43,ID0997
Case2,Turning & Milling Q.C.,2012-01-03 01:36:20,2012-01-03 02:03:08,ID4493
Case2,Fix,2012-01-03 08:07:20,2012-01-03 12:28:03,ID3998
Case2,Turning & Milling Q.C.,2012-01-04 05:46:28,2012-01-04 07:26:28,ID4618
Case2,Turning & Milling Q.C.,2012-01-08 09:44:58,2012-01-08 11:54:50,ID4287
Case2,End,2012-01-08 11:54:50,2012-01-08 11:54:50,End
Case3,Start,2012-01-02 11:11:46,2012-01-02 11:11:46,Start
Case3,Turning & Milling,2012-01-02 18:24:35,2012-01-02 22:14:39,ID4641
Case3,Turning & Milling,2012-01-02 22:26:01,2012-01-03 01:19:07,ID4167
Case3,Turning & Milling,2012-01-02 22:31:23,2012-01-03 03:01:41,ID4529
Case3,Turning & Milling,2012-01-03 03:22:31,2012-01-03 04:58:15,ID3846
Case3,Turning & Milling,2012-01-03 09:01:14,2012-01-03 20:41:40,ID4167
Case3,Turning & Milling Q.C.,2012-01-04 12:36:39,2012-01-04 13:17:22,ID4163
Case3,Turning & Milling,2012-01-04 13:18:25,2012-01-04 19:31:22,ID4932
Case3,Turning & Milling,2012-01-04 15:45:21,2012-01-04 17:08:33,ID4794
Case3,Turning & Milling,2012-01-04 20:34:01,2012-01-05 02:20:59,ID3846
Case3,Turning & Milling,2012-01-05 22:43:51,2012-01-06 09:13:24,ID4794
Case3,Turning & Milling Q.C.,2012-01-06 09:16:06,2012-01-06 09:37:15,ID4287
Case3,Turning & Milling Q.C.,2012-01-06 11:14:40,2012-01-06 11:15:10,ID4618
Case3,Turning & Milling Q.C.,2012-01-06 11:15:10,2012-01-06 14:22:25,ID4493
Case3,Flat Grinding,2012-01-07 08:42:18,2012-01-07 09:55:12,ID4528
Case3,Lapping,2012-01-07 10:54:30,2012-01-07 12:02:54,ID4882
Case3,Round Grinding,2012-01-07 13:16:59,2012-01-07 18:50:43,ID4287
Case3,Round Grinding,2012-01-07 18:54:38,2012-01-07 19:13:04,ID4618
Case3,Round Grinding,2012-01-07 21:15:43,2012-01-08 01:14:53,ID0420
Case3,Laser Marking,2012-01-08 02:53:50,2012-01-08 04:00:21,ID0998
Case3,Packing,2012-01-09 03:12:15,2012-01-09 04:15:13,ID4163
Case3,Final Inspection Q.C.,2012-01-09 04:40:58,2012-01-09 05:01:09,ID4618
Case3,End,2012-01-09 05:01:09,2012-01-09 05:01:09,End
Case4,Start,2012-01-02 12:59:20,2012-01-02 12:59:20,Start
Case4,Turning & Milling,2012-01-02 13:59:20,2012-01-02 14:09:53,ID0997
Case4,Turning & Milling,2012-01-02 16:28:21,2012-01-02 19:07:58,ID0997
Case4,Turning & Milling,2012-01-03 06:53:42,2012-01-03 11:40:35,ID4794
Case4,Turning & Milling Q.C.,2012-01-03 15:02:21,2012-01-03 18:36:44,ID4287
Case4,Turning & Milling,2012-01-04 01:33:25,2012-01-04 07:22:44,ID4618
Case4,Turning & Milling,2012-01-04 19:06:10,2012-01-05 00:34:40,ID4529
Case4,Turning & Milling,2012-01-05 02:03:06,2012-01-05 04:00:51,ID4529
Case4,Turning & Milling,2012-01-05 09:55:33,2012-01-05 20:36:50,ID4641
Case4,Turning & Milling,2012-01-05 20:39:59,2012-01-06 00:52:19,ID4167
Case4,Turning & Milling,2012-01-06 10:57:37,2012-01-06 18:37:27,ID4794
Case4,Turning & Milling Q.C.,2012-01-06 20:02:28,2012-01-06 20:03:37,ID4493
Case4,Turning & Milling,2012-01-06 20:03:37,2012-01-06 22:18:25,ID4167
Case4,Turning & Milling,2012-01-06 22:19:41,2012-01-06 23:11:42,ID4429
Case4,Turning & Milling,2012-01-06 23:34:34,2012-01-06 23:35:43,ID0997
Case4,Turning & Milling,2012-01-06 20:20:04,2012-01-06 20:32:20,ID4167
Case4,Turning & Milling,2012-01-07 04:43:34,2012-01-07 07:35:22,ID4167
Case4,Turning & Milling,2012-01-07 07:36:30,2012-01-07 09:14:54,ID0937
Case4,Turning & Milling,2012-01-07 09:16:26,2012-01-07 13:59:32,ID3846
Case4,Turning & Milling,2012-01-07 13:59:33,2012-01-07 15:09:33,ID4794
Case4,Turning & Milling,2012-01-08 05:58:35,2012-01-08 17:49:24,ID4132
Case4,Turning & Milling Q.C.,2012-01-08 04:57:58,2012-01-08 06:40:28,ID4287
Case4,Turning & Milling,2012-01-08 18:54:01,2012-01-08 23:25:40,ID4429
Case4,Turning & Milling,2012-01-11 20:56:47,2012-01-12 01:45:20,ID4429
Case4,Turning & Milling Q.C.,2012-01-08 23:29:30,2012-01-09 00:16:32,ID4287
Case4,Turning & Milling,2012-01-12 01:46:14,2012-01-12 04:50:16,ID4641
Case4,Turning & Milling Q.C.,2012-01-12 05:57:08,2012-01-12 07:56:50,ID4493
Case4,Turning & Milling Q.C.,2012-01-12 12:21:34,2012-01-12 13:49:44,ID4287
Case4,Turning & Milling Q.C.,2012-01-12 15:29:47,2012-01-12 18:11:05,ID0420
Case4,Turning & Milling,2012-01-12 18:15:05,2012-01-12 23:27:06,ID0997
Case4,Turning & Milling,2012-01-12 23:28:23,2012-01-13 03:14:00,ID0997
Case4,Turning & Milling,2012-01-13 12:40:01,2012-01-13 13:30:31,ID4529
Case4,Turning & Milling Q.C.,2012-01-14 19:47:15,2012-01-14 20:32:06,ID4493
Case4,Laser Marking,2012-01-15 02:54:36,2012-01-15 04:06:55,ID4445
Case4,Flat Grinding,2012-01-18 23:14:15,2012-01-19 01:27:56,ID0998
Case4,Laser Marking,2012-01-19 19:27:37,2012-01-19 21:12:22,ID4718
Case4,Turning & Milling,2012-01-20 12:25:27,2012-01-20 17:42:54,ID4529
Case4,Turning & Milling,2012-01-20 02:49:49,2012-01-20 06:21:52,ID0997
Case4,Lapping,2012-01-20 21:15:37,2012-01-20 22:50:54,ID4882
Case4,Turning & Milling,2012-01-21 06:20:53,2012-01-21 12:11:26,ID4429
Case4,Turning & Milling Q.C.,2012-01-20 23:23:38,2012-01-20 23:39:25,ID4618
Case4,Lapping,2012-01-21 02:22:16,2012-01-21 02:24:50,ID0998
Case4,Turning & Milling,2012-01-21 12:35:10,2012-01-21 16:36:03,ID4641
Case4,Turning & Milling,2012-01-21 17:19:40,2012-01-21 18:59:34,ID4932
Case4,Turning & Milling Q.C.,2012-01-21 18:13:55,2012-01-21 19:03:20,ID4618
Case4,Laser Marking,2012-01-22 04:12:38,2012-01-22 04:50:08,ID4882
Case4,Flat Grinding,2012-01-22 11:41:31,2012-01-22 13:34:44,ID0420
Case4,Lapping,2012-01-23 04:43:57,2012-01-23 04:56:52,ID0998
Case4,Laser Marking,2012-01-27 10:04:22,2012-01-27 10:21:08,ID0998
Case4,Lapping,2012-01-27 18:19:50,2012-01-27 19:04:01,ID0998
Case4,Turning & Milling Q.C.,2012-01-27 19:07:19,2012-01-27 22:16:46,ID4529
Case4,Round Grinding,2012-01-28 10:27:20,2012-01-28 10:59:23,ID4445
Case4,Round Grinding,2012-01-28 14:49:51,2012-01-28 19:31:04,ID4163
Case4,Final Inspection Q.C.,2012-02-20 05:03:39,2012-02-20 06:00:28,ID4287
Case4,Final Inspection Q.C.,2012-02-20 06:24:40,2012-02-20 08:41:36,ID4618
Case4,Final Inspection Q.C.,2012-01-29 23:02:59,2012-01-30 00:00:08,ID4287
Case4,Packing,2012-02-21 11:01:29,2012-02-21 11:54:11,ID4820
Case4,Round Grinding,2012-02-21 12:08:40,2012-02-21 14:58:04,ID4385
Case4,Final Inspection Q.C.,2012-02-26 17:24:47,2012-02-26 19:11:04,ID4493
Case4,Laser Marking,2012-03-05 07:55:35,2012-03-05 09:42:47,ID0998
Case4,Round Grinding,2012-02-22 03:11:54,2012-02-22 09:18:07,ID4355
Case4,Round Grinding,2012-03-05 10:06:55,2012-03-05 10:24:22,ID4528
Case4,Round Grinding,2012-03-05 11:12:28,2012-03-05 11:19:29,ID4385
